transaction_id,customer_age,transaction_amount,transaction_hour,payment_method,device_type,customer_location,account_age_days,previous_transactions,failed_transactions_last_24h,is_international,is_fraud
5084,24,1827.16,21,UPI,Desktop,Pune,552,27,1,0,0
5085,44,236.92,13,UPI,Mobile,Jaipur,651,28,0,0,0
5086,58,1655.28,23,Debit Card,Mobile,Mumbai,428,25,0,0,0
5087,34,274.88,12,Credit Card,Mobile,Ahmedabad,343,31,1,0,0
5088,40,2938.85,23,Credit Card,Mobile,Mumbai,123,26,0,0,0
5089,35,1049.32,11,UPI,Mobile,Jaipur,393,24,1,0,0
5090,27,291.3,13,UPI,Mobile,Bengaluru,68,26,2,0,0
5091,18,852.89,8,Debit Card,Mobile,Pune,37,24,0,0,0
5092,27,1036.85,3,UPI,Desktop,Delhi,752,34,2,0,0
5093,21,4241.02,21,UPI,Mobile,Pune,563,26,0,0,0
5094,52,1914.69,18,Debit Card,Mobile,Delhi,523,21,1,0,0
5095,33,2155.02,0,Debit Card,Mobile,Bengaluru,1316,25,0,0,0
5096,31,4208.99,12,Debit Card,Desktop,Jaipur,239,31,0,0,0
5097,43,1514.87,5,Credit Card,Desktop,Mumbai,255,33,0,0,0
5098,23,2990.96,0,UPI,Desktop,Mumbai,267,24,0,0,0
5099,27,2827.33,21,Net Banking,Mobile,Bengaluru,313,27,1,0,0
5100,35,584.54,16,Net Banking,Mobile,Bengaluru,359,33,0,0,0
5101,45,5315.52,2,UPI,Mobile,Pune,752,27,0,0,0
5102,40,525.19,16,Debit Card,Mobile,Delhi,122,22,0,0,0
5103,37,3408.04,1,Credit Card,Mobile,Bengaluru,284,23,0,0,0
5104,35,486.06,21,Credit Card,Desktop,Jaipur,351,27,0,0,0
5105,39,2646.49,6,UPI,Mobile,Mumbai,92,20,0,0,0
5106,37,7255.62,0,Credit Card,Desktop,Mumbai,605,23,0,0,0
5107,24,1379.69,20,UPI,Mobile,Jaipur,28,25,1,0,0
5108,35,1332.64,21,Credit Card,Mobile,Jaipur,440,29,0,0,0
5109,24,2666.05,14,UPI,Mobile,Pune,112,18,0,0,0
5110,35,1257.0,3,Credit Card,Desktop,Delhi,4,28,0,1,1
5111,30,7006.71,5,Credit Card,Mobile,Delhi,189,22,0,0,0
5112,60,1907.89,20,Debit Card,Mobile,Bengaluru,280,21,2,0,0
5113,34,1266.31,12,UPI,Mobile,Delhi,849,20,0,0,0
5114,20,1061.85,22,Debit Card,Mobile,Delhi,261,23,1,0,0
5115,33,775.6,12,UPI,Mobile,Mumbai,1235,18,0,0,0
5116,40,990.09,19,Debit Card,Mobile,Jaipur,924,19,0,0,0
5117,51,1235.78,0,Credit Card,Desktop,Ahmedabad,107,18,1,0,0
5118,29,1107.53,1,Debit Card,Desktop,Ahmedabad,84,19,0,0,0
5119,19,966.29,5,Credit Card,Mobile,Mumbai,139,28,1,0,0
5120,43,8769.83,10,Credit Card,Mobile,Delhi,222,27,0,0,0
5121,21,717.61,17,UPI,Mobile,Mumbai,437,29,1,0,0
5122,30,1839.6,12,Net Banking,Mobile,Jaipur,66,22,0,0,0
5123,32,2628.1,20,Debit Card,Desktop,Mumbai,379,18,0,0,0
5124,34,2708.33,11,UPI,Mobile,Jaipur,434,23,0,0,0
5125,41,1561.05,19,UPI,Desktop,Bengaluru,540,26,0,0,0
5126,28,1349.43,6,Debit Card,Mobile,Delhi,399,24,0,0,0
5127,32,2347.81,19,Net Banking,Mobile,Mumbai,871,30,1,1,0
5128,34,2024.78,6,UPI,Tablet,Jaipur,513,32,0,1,0
5129,36,1329.87,23,Net Banking,Mobile,Mumbai,1292,29,2,0,0
5130,35,468.95,6,UPI,Mobile,Jaipur,603,26,0,0,0
5131,39,1125.14,1,Net Banking,Mobile,Ahmedabad,286,33,0,0,0
5132,43,653.77,10,Debit Card,Mobile,Mumbai,117,24,0,1,0
5133,38,959.37,0,UPI,Mobile,Jaipur,5,31,0,0,0
5134,39,1680.05,20,UPI,Desktop,Delhi,47,34,0,0,0
5135,19,2179.8,12,Credit Card,Tablet,Jaipur,105,31,1,0,0
5136,35,6797.85,11,Credit Card,Desktop,Mumbai,121,30,1,0,0
5137,39,1064.3,12,Net Banking,Mobile,Jaipur,677,25,0,0,0
5138,42,3040.27,6,Debit Card,Tablet,Mumbai,243,22,1,0,0
5139,28,2089.68,11,Credit Card,Desktop,Delhi,196,38,2,0,0
5140,28,4613.76,16,Net Banking,Mobile,Pune,26,32,1,0,0
5141,29,2594.07,7,Credit Card,Mobile,Mumbai,386,27,0,1,0
5142,40,730.12,2,Debit Card,Desktop,Pune,474,17,0,0,0
5143,45,412.22,6,Debit Card,Desktop,Ahmedabad,1051,28,0,0,0
5144,30,2098.57,18,Net Banking,Mobile,Ahmedabad,349,39,0,0,0
5145,44,1071.95,19,UPI,Mobile,Delhi,3,24,0,0,0
5146,36,746.76,7,Credit Card,Tablet,Pune,33,23,1,0,0
5147,33,593.44,13,Credit Card,Mobile,Mumbai,158,33,1,0,0
5148,32,1860.83,13,Credit Card,Mobile,Mumbai,74,26,0,0,0
5149,42,5465.26,1,Credit Card,Desktop,Pune,736,18,1,0,1
5150,38,1179.76,5,Debit Card,Mobile,Jaipur,57,24,1,0,0
5151,57,2623.37,15,UPI,Tablet,Mumbai,87,25,1,0,0
5152,26,1507.47,8,Credit Card,Desktop,Bengaluru,549,24,0,0,0
5153,40,583.18,20,UPI,Mobile,Jaipur,136,26,1,0,0
5154,29,2944.96,14,UPI,Mobile,Pune,1738,24,0,0,0
5155,26,681.47,18,Credit Card,Mobile,Delhi,994,31,0,0,0
5156,34,1664.54,14,UPI,Mobile,Bengaluru,682,25,0,0,0
5157,36,1244.87,21,UPI,Desktop,Ahmedabad,210,25,0,0,0
5158,64,3342.46,11,Credit Card,Mobile,Bengaluru,29,31,1,0,0
5159,33,701.68,8,UPI,Desktop,Pune,205,25,1,0,0
5160,23,2236.56,15,UPI,Desktop,Jaipur,236,23,1,0,0
5161,37,835.61,5,Debit Card,Mobile,Mumbai,68,24,0,0,0
5162,18,1086.93,19,Debit Card,Tablet,Bengaluru,64,25,0,0,0
5163,34,100.0,14,UPI,Desktop,Bengaluru,551,24,0,0,0
5164,35,8722.65,12,UPI,Desktop,Jaipur,132,23,0,0,0
5165,42,2541.34,20,Net Banking,Mobile,Bengaluru,566,28,1,0,0
5166,44,885.47,22,UPI,Desktop,Jaipur,397,26,0,0,0
5167,29,665.32,9,Credit Card,Mobile,Jaipur,1158,25,0,0,0
5168,33,1100.46,13,Credit Card,Desktop,Mumbai,797,23,0,0,0
5169,27,2903.01,2,Debit Card,Mobile,Bengaluru,82,26,1,0,0
5170,23,360.08,11,Net Banking,Mobile,Ahmedabad,471,24,0,0,0
5171,38,1460.79,0,UPI,Mobile,Bengaluru,529,25,0,0,0
5172,22,6744.71,23,Credit Card,Mobile,Bengaluru,990,23,1,0,0
5173,30,660.4,20,Credit Card,Mobile,Delhi,512,24,0,0,0
5174,25,1744.65,15,Net Banking,Mobile,Delhi,75,29,0,0,0
5175,40,9534.27,9,Debit Card,Desktop,Bengaluru,149,34,0,1,0
5176,53,2712.76,8,Credit Card,Mobile,Delhi,507,30,0,0,0
5177,21,1809.38,17,Debit Card,Mobile,Bengaluru,1214,23,0,0,0
5178,18,2453.59,0,UPI,Desktop,Jaipur,1110,19,2,0,0
5179,33,1187.15,9,UPI,Mobile,Delhi,222,22,1,0,0
5180,35,4627.19,6,UPI,Tablet,Pune,887,23,0,0,0
5181,37,1188.61,9,UPI,Mobile,Pune,357,26,1,0,0
5182,30,341.26,11,Credit Card,Mobile,Delhi,312,22,0,0,0
5183,32,1196.26,10,Debit Card,Mobile,Delhi,216,32,0,0,0
5184,38,754.92,8,Credit Card,Tablet,Ahmedabad,566,21,1,0,0
5185,45,1306.42,4,Credit Card,Desktop,Pune,457,30,0,1,0
5186,18,1329.73,3,UPI,Desktop,Pune,234,29,0,0,0
5187,31,4263.9,19,Credit Card,Mobile,Delhi,719,23,0,0,0
5188,37,2853.31,12,Credit Card,Tablet,Mumbai,238,25,0,0,1
5189,25,2019.51,7,Credit Card,Desktop,Jaipur,439,20,1,0,0
5190,52,1632.13,15,UPI,Mobile,Jaipur,249,23,2,0,0
5191,28,701.28,0,Credit Card,Desktop,Delhi,62,27,0,0,0
5192,34,285.73,16,Credit Card,Tablet,Delhi,87,18,0,0,0
5193,40,1791.0,14,Credit Card,Mobile,Ahmedabad,534,26,1,1,0
5194,29,3089.34,23,UPI,Mobile,Mumbai,833,19,0,0,0
5195,18,1500.17,14,UPI,Desktop,Bengaluru,315,23,0,0,0
5196,30,1066.48,17,UPI,Mobile,Ahmedabad,196,31,0,0,0
5197,45,2372.27,5,Debit Card,Tablet,Delhi,205,20,1,0,0
5198,31,1530.48,1,Debit Card,Mobile,Jaipur,455,20,0,0,0
5199,26,6301.83,4,Net Banking,Mobile,Delhi,315,20,1,0,0
5200,44,4386.04,18,Credit Card,Mobile,Pune,1,19,0,0,0
5201,31,3524.9,6,UPI,Desktop,Bengaluru,738,23,0,0,0
5202,29,2999.46,8,Debit Card,Mobile,Mumbai,76,33,0,0,0
5203,36,582.81,1,Credit Card,Mobile,Pune,561,22,0,0,0
5204,42,2780.52,6,UPI,Mobile,Delhi,210,20,0,1,0
5205,58,2210.69,23,Debit Card,Mobile,Delhi,431,29,0,0,0
5206,43,2657.5,13,UPI,Tablet,Bengaluru,965,28,1,0,0
5207,46,2426.21,23,UPI,Mobile,Pune,83,27,0,0,0
5208,29,2350.09,22,Debit Card,Desktop,Delhi,751,28,0,0,0
5209,24,14195.68,14,Debit Card,Mobile,Delhi,19,25,0,0,0
5210,35,1539.25,11,Debit Card,Mobile,Mumbai,1271,35,0,0,0
5211,36,3460.16,19,UPI,Mobile,Jaipur,112,25,1,0,0
5212,24,1122.38,3,Debit Card,Desktop,Bengaluru,790,22,1,0,0
5213,33,3079.47,12,Debit Card,Desktop,Bengaluru,34,22,0,0,0
5214,38,3468.43,8,Debit Card,Desktop,Mumbai,198,20,0,0,0
5215,38,2189.75,11,Debit Card,Tablet,Pune,501,24,1,0,0
5216,40,6219.21,9,Credit Card,Desktop,Bengaluru,537,23,1,0,0
5217,37,806.4,8,UPI,Mobile,Jaipur,600,22,0,0,0
5218,29,1107.9,20,Debit Card,Mobile,Mumbai,216,18,0,0,0
5219,29,1938.95,22,Credit Card,Desktop,Delhi,548,23,1,0,0
5220,23,3309.81,6,UPI,Tablet,Pune,279,28,0,0,0
5221,52,1888.51,11,Debit Card,Mobile,Bengaluru,417,10,0,0,0
5222,35,4576.12,15,Credit Card,Desktop,Mumbai,396,22,0,0,0
5223,32,963.57,14,Credit Card,Mobile,Pune,92,23,0,0,0
5224,25,656.9,6,UPI,Mobile,Mumbai,937,31,0,0,0
5225,64,2093.31,7,UPI,Desktop,Pune,1009,23,1,0,0
5226,24,1538.03,6,UPI,Tablet,Jaipur,113,21,0,0,0
5227,30,2525.74,10,Debit Card,Mobile,Jaipur,269,32,0,0,0
5228,39,1600.51,3,UPI,Mobile,Pune,312,36,0,0,0
5229,41,1246.36,17,UPI,Desktop,Jaipur,398,21,1,0,0
5230,44,1540.79,18,Net Banking,Mobile,Bengaluru,11,27,0,0,0
5231,53,1674.18,6,UPI,Mobile,Bengaluru,711,23,0,1,0
5232,40,1281.79,12,Credit Card,Mobile,Bengaluru,990,26,0,0,0
5233,24,1390.61,8,Net Banking,Mobile,Pune,76,25,0,0,0
5234,32,1184.56,17,Credit Card,Desktop,Mumbai,1134,28,0,0,0
5235,38,3246.5,6,Debit Card,Mobile,Pune,951,24,1,0,0
5236,55,1910.68,19,Net Banking,Mobile,Bengaluru,390,20,3,0,0
5237,21,9950.74,15,Debit Card,Desktop,Mumbai,160,32,0,0,0
5238,47,1860.43,22,Credit Card,Tablet,Mumbai,116,26,2,0,0
5239,36,1052.91,4,UPI,Mobile,Ahmedabad,335,22,0,0,1
5240,43,13856.92,6,Credit Card,Mobile,Delhi,353,26,0,0,0
5241,33,2277.65,5,Debit Card,Mobile,Bengaluru,527,19,1,0,0
5242,26,3612.3,1,Debit Card,Mobile,Delhi,808,25,1,0,0
5243,42,2627.22,6,Debit Card,Mobile,Jaipur,1362,29,0,0,0
5244,41,2692.99,20,Credit Card,Mobile,Ahmedabad,795,23,0,0,0
5245,44,2511.22,8,Credit Card,Tablet,Jaipur,1198,31,0,0,0
5246,34,677.45,12,UPI,Tablet,Bengaluru,345,24,0,0,0
5247,29,2195.19,16,UPI,Desktop,Mumbai,19,32,1,0,0
5248,19,566.86,16,Debit Card,Desktop,Pune,26,18,1,0,0
5249,43,1422.98,14,UPI,Desktop,Pune,156,29,0,0,0
5250,39,915.53,17,UPI,Mobile,Jaipur,475,18,1,0,0
5251,25,2177.59,23,Debit Card,Mobile,Mumbai,204,19,1,0,0
5252,29,2137.31,14,UPI,Mobile,Jaipur,90,29,0,0,0
5253,30,2404.07,10,Net Banking,Desktop,Mumbai,950,23,0,0,0
5254,20,2058.71,11,UPI,Mobile,Bengaluru,2099,28,1,0,0
5255,26,1006.81,22,Net Banking,Mobile,Delhi,8,21,0,0,0
5256,23,1327.69,16,Credit Card,Tablet,Pune,46,26,0,0,0
5257,30,3416.31,11,UPI,Mobile,Jaipur,345,37,1,0,0
5258,27,3844.06,6,Credit Card,Mobile,Jaipur,205,33,0,0,0
5259,18,653.65,23,Debit Card,Mobile,Jaipur,761,25,0,0,0
5260,55,480.71,6,Credit Card,Mobile,Delhi,531,16,0,0,0
5261,47,914.6,20,Credit Card,Mobile,Mumbai,35,22,0,0,0
5262,27,3775.04,22,Net Banking,Mobile,Jaipur,393,26,0,0,0
5263,37,4323.87,9,UPI,Mobile,Ahmedabad,205,23,0,0,0
5264,39,780.73,15,Debit Card,Mobile,Ahmedabad,1677,24,0,0,0
5265,46,2091.94,10,UPI,Mobile,Mumbai,322,36,1,0,0
5266,26,7097.83,15,Credit Card,Mobile,Bengaluru,1313,26,1,0,0
5267,45,2280.73,1,UPI,Mobile,Ahmedabad,15,23,1,0,1
5268,29,5101.05,1,Credit Card,Desktop,Pune,54,26,2,1,0
5269,21,3637.24,17,UPI,Desktop,Delhi,244,22,3,0,0
5270,42,789.85,4,UPI,Desktop,Pune,1089,23,0,0,0
5271,47,1405.31,13,Credit Card,Mobile,Delhi,393,22,0,0,0
5272,60,1682.11,7,Credit Card,Mobile,Mumbai,869,25,0,0,0
5273,23,1778.11,5,Credit Card,Desktop,Mumbai,166,25,0,0,0
5274,41,3405.21,8,Credit Card,Mobile,Bengaluru,59,30,0,0,0
5275,30,2268.67,5,UPI,Desktop,Delhi,141,20,1,0,0
5276,42,156.18,20,Net Banking,Mobile,Jaipur,518,34,0,0,0
5277,20,572.34,16,UPI,Desktop,Pune,1025,30,1,0,0
5278,22,284.32,7,UPI,Mobile,Pune,303,34,0,0,0
5279,27,1882.38,2,Credit Card,Mobile,Mumbai,107,18,0,0,0
5280,35,1983.05,11,Debit Card,Mobile,Bengaluru,507,34,0,0,0
5281,28,2052.02,12,UPI,Desktop,Bengaluru,109,24,0,0,0
5282,41,759.65,17,UPI,Desktop,Mumbai,422,17,0,0,0
5283,45,2805.44,22,Debit Card,Mobile,Delhi,53,25,1,0,0
5284,40,2901.58,10,Credit Card,Mobile,Mumbai,833,27,0,0,0
5285,51,599.37,1,Credit Card,Mobile,Ahmedabad,817,27,1,0,0
5286,39,506.32,13,Net Banking,Mobile,Pune,389,29,0,0,0
5287,22,1635.81,0,UPI,Mobile,Mumbai,19,35,1,0,0
5288,48,6859.75,14,Credit Card,Tablet,Delhi,164,34,0,0,0
5289,28,6372.8,17,UPI,Mobile,Pune,74,26,0,0,0
5290,44,2567.59,21,UPI,Desktop,Bengaluru,370,29,0,0,0
5291,50,912.33,17,UPI,Desktop,Mumbai,53,33,1,0,0
5292,39,3325.83,16,Credit Card,Mobile,Jaipur,1019,33,0,0,0
5293,20,1139.18,0,UPI,Mobile,Pune,949,30,0,0,0
5294,25,885.36,13,Credit Card,Desktop,Delhi,84,31,1,0,0
5295,48,294.37,19,Net Banking,Mobile,Bengaluru,593,33,1,0,0
5296,33,1775.62,23,Debit Card,Mobile,Bengaluru,596,25,1,0,0
5297,35,988.42,21,UPI,Tablet,Bengaluru,252,26,0,0,0
5298,42,1767.19,15,UPI,Mobile,Mumbai,83,25,0,0,0
5299,41,259.96,3,Credit Card,Mobile,Bengaluru,70,23,1,0,0
5300,37,1874.06,21,UPI,Mobile,Jaipur,672,27,0,1,0
5301,32,233.95,5,Net Banking,Desktop,Bengaluru,124,25,0,1,0
5302,31,3906.32,15,Net Banking,Mobile,Delhi,462,26,0,0,0
5303,43,2483.72,19,Credit Card,Mobile,Mumbai,1004,29,0,0,0
5304,40,1309.06,5,UPI,Mobile,Mumbai,449,14,0,0,0
5305,32,2566.19,14,Net Banking,Desktop,Bengaluru,1824,24,0,0,0
5306,45,748.1,0,Debit Card,Desktop,Bengaluru,518,25,1,1,0
5307,33,1733.5,6,Credit Card,Mobile,Bengaluru,188,19,1,0,0
5308,26,3089.67,22,UPI,Desktop,Jaipur,956,20,0,0,0
5309,27,137.63,10,Credit Card,Mobile,Mumbai,186,19,0,0,0
5310,25,1143.92,0,Net Banking,Mobile,Delhi,1780,20,0,0,1
5311,32,1606.61,7,UPI,Tablet,Mumbai,324,33,0,0,0
5312,47,1398.23,13,Debit Card,Mobile,Bengaluru,1531,25,1,0,0
5313,26,5248.42,4,UPI,Tablet,Delhi,101,25,0,0,0
5314,36,665.73,12,Net Banking,Desktop,Mumbai,5,31,0,1,0
5315,28,995.33,14,Credit Card,Mobile,Pune,109,27,0,0,0
5316,32,353.3,8,UPI,Desktop,Bengaluru,51,22,1,0,0
5317,19,5476.54,7,UPI,Mobile,Bengaluru,662,17,0,0,0
5318,32,1343.41,18,Credit Card,Mobile,Pune,153,22,0,0,0
5319,33,1152.02,16,UPI,Mobile,Mumbai,510,26,2,0,0
5320,40,1568.72,18,Credit Card,Desktop,Pune,552,39,0,0,0
5321,37,2721.64,17,UPI,Mobile,Jaipur,582,18,1,0,0
5322,23,2160.06,17,UPI,Desktop,Jaipur,893,24,0,0,0
5323,45,13606.56,3,Credit Card,Tablet,Delhi,80,19,0,0,0
5324,37,2352.3,1,Credit Card,Mobile,Delhi,25,31,1,0,0
5325,36,1127.55,23,Credit Card,Desktop,Mumbai,15,24,1,0,1
5326,34,1044.1,4,Credit Card,Mobile,Delhi,54,25,0,0,0
5327,29,1194.87,16,Credit Card,Mobile,Ahmedabad,238,23,1,1,0
5328,37,492.03,21,Credit Card,Tablet,Pune,1711,20,1,0,0
5329,39,1689.0,6,UPI,Mobile,Ahmedabad,217,21,0,0,0
5330,18,3061.85,15,UPI,Mobile,Pune,301,25,0,0,0
5331,29,1001.56,0,UPI,Mobile,Ahmedabad,842,19,0,0,0
5332,32,857.56,11,Credit Card,Mobile,Mumbai,1254,33,0,0,0
5333,37,5501.39,18,Credit Card,Desktop,Mumbai,1777,33,0,1,0
5334,46,522.6,8,Credit Card,Mobile,Delhi,875,25,1,0,0
5335,27,312.86,15,Debit Card,Mobile,Bengaluru,349,19,0,0,0
5336,30,650.46,6,UPI,Tablet,Pune,130,29,1,0,0
5337,29,477.07,14,Credit Card,Tablet,Mumbai,456,25,0,0,0
5338,26,2228.27,11,UPI,Mobile,Delhi,109,25,0,0,0
5339,31,1225.91,3,Debit Card,Mobile,Mumbai,28,24,1,0,1
5340,42,1372.31,5,Credit Card,Mobile,Jaipur,1258,28,0,0,0
5341,24,4114.81,5,Debit Card,Desktop,Bengaluru,331,32,0,0,0
5342,39,940.99,14,Debit Card,Mobile,Mumbai,354,24,1,0,0
5343,18,3041.39,2,Debit Card,Mobile,Pune,469,28,0,0,0
5344,29,5481.08,1,Debit Card,Desktop,Ahmedabad,300,22,2,0,0
5345,31,1136.23,4,UPI,Mobile,Jaipur,293,24,2,0,0
5346,51,2950.17,7,UPI,Mobile,Ahmedabad,1233,37,1,1,1
5347,32,1348.23,18,Net Banking,Mobile,Ahmedabad,847,34,1,0,0
5348,18,3426.44,20,Net Banking,Desktop,Bengaluru,119,16,0,0,0
5349,18,465.36,15,Credit Card,Mobile,Pune,172,36,1,0,0
5350,35,438.6,18,UPI,Mobile,Jaipur,540,26,1,0,0
5351,41,1196.3,22,Debit Card,Desktop,Ahmedabad,423,33,2,1,0
5352,38,803.41,15,UPI,Desktop,Mumbai,726,25,0,0,0
5353,36,1082.07,5,UPI,Mobile,Ahmedabad,650,29,0,0,0
5354,46,1372.49,21,Credit Card,Mobile,Mumbai,616,35,1,0,0
5355,29,2910.3,0,UPI,Mobile,Pune,1061,20,1,0,0
5356,43,1180.71,17,UPI,Mobile,Mumbai,727,20,0,0,0
5357,18,846.33,21,Debit Card,Mobile,Mumbai,139,22,0,0,0
5358,25,1234.95,7,UPI,Mobile,Ahmedabad,1031,22,0,0,0
5359,18,884.2,4,Net Banking,Mobile,Bengaluru,204,17,0,0,0
5360,32,774.95,11,Net Banking,Mobile,Pune,1208,20,0,0,0
5361,34,450.15,17,Debit Card,Mobile,Mumbai,869,27,0,0,0
5362,36,1729.49,4,Net Banking,Mobile,Ahmedabad,38,17,1,0,0
5363,35,1037.98,21,Credit Card,Tablet,Bengaluru,737,16,1,0,0
5364,25,3544.04,12,Credit Card,Mobile,Jaipur,346,21,1,0,0
5365,33,513.93,20,Debit Card,Mobile,Pune,1888,25,1,0,0
5366,20,1060.33,21,Credit Card,Mobile,Jaipur,306,24,0,0,0
5367,48,6976.66,11,Credit Card,Desktop,Pune,34,26,1,0,0
5368,31,771.48,15,Credit Card,Mobile,Delhi,173,19,0,0,0
5369,30,1353.94,13,Credit Card,Mobile,Bengaluru,281,27,2,0,0
5370,50,618.52,10,Debit Card,Mobile,Bengaluru,448,25,0,0,0
5371,22,556.27,8,Credit Card,Mobile,Bengaluru,82,24,0,0,0
5372,23,5641.18,22,Debit Card,Mobile,Bengaluru,361,23,0,0,0
5373,24,1875.88,9,Credit Card,Mobile,Pune,330,22,1,0,0
5374,34,1820.64,15,Credit Card,Mobile,Mumbai,905,21,0,0,0
5375,39,421.13,18,UPI,Desktop,Mumbai,180,25,1,0,0
5376,42,2179.81,9,Debit Card,Mobile,Delhi,298,25,0,0,0
5377,60,4129.61,20,UPI,Mobile,Mumbai,246,30,0,0,0
5378,18,4103.44,3,Net Banking,Mobile,Delhi,500,27,1,0,0
5379,41,2792.43,20,Debit Card,Mobile,Bengaluru,904,26,0,0,0
5380,29,662.76,7,Credit Card,Mobile,Delhi,562,22,0,0,0
5381,29,2101.69,10,Net Banking,Mobile,Pune,312,35,0,0,0
5382,28,2790.76,5,Credit Card,Mobile,Delhi,507,18,0,0,0
5383,25,389.34,3,UPI,Desktop,Delhi,194,23,0,0,0
5384,51,667.12,20,Credit Card,Mobile,Mumbai,77,19,1,0,1
5385,43,3329.33,22,UPI,Desktop,Delhi,192,33,0,0,0
5386,35,3297.23,23,UPI,Desktop,Delhi,293,28,0,0,0
5387,48,473.97,4,Credit Card,Mobile,Pune,289,25,2,0,0
5388,19,3090.28,17,Debit Card,Mobile,Mumbai,668,35,0,0,0
5389,21,1765.59,21,Credit Card,Mobile,Delhi,1377,20,0,0,0
5390,18,3055.83,2,Credit Card,Mobile,Jaipur,246,20,0,0,0
5391,28,984.75,6,UPI,Desktop,Mumbai,45,21,0,1,0
5392,36,2741.19,23,Credit Card,Mobile,Bengaluru,16,25,1,0,1
5393,36,3213.33,21,UPI,Mobile,Mumbai,1,24,0,0,0
5394,36,1235.13,11,UPI,Mobile,Delhi,1391,23,0,0,0
5395,20,1659.38,2,Debit Card,Desktop,Mumbai,2716,25,1,0,0
5396,43,973.78,16,UPI,Mobile,Ahmedabad,26,29,0,0,1
5397,37,6132.21,2,UPI,Tablet,Mumbai,221,30,0,0,0
5398,42,1485.91,10,UPI,Mobile,Delhi,553,20,3,0,0
5399,18,782.41,5,Credit Card,Mobile,Bengaluru,98,28,1,0,0
5400,38,922.73,10,Debit Card,Desktop,Pune,451,25,0,0,0
5401,23,1810.61,3,Net Banking,Mobile,Jaipur,839,23,0,0,0
5402,31,2988.91,16,Debit Card,Desktop,Bengaluru,976,21,0,0,0
5403,40,561.91,21,Credit Card,Mobile,Pune,612,21,0,0,0
5404,35,7173.35,0,UPI,Desktop,Delhi,42,22,0,0,0
5405,26,2094.23,11,UPI,Desktop,Ahmedabad,214,30,0,0,0
5406,35,2375.98,23,Credit Card,Mobile,Bengaluru,1710,21,1,1,0
5407,19,1513.6,2,Credit Card,Mobile,Mumbai,107,21,0,0,0
5408,46,1661.39,15,Credit Card,Mobile,Ahmedabad,302,21,0,0,0
5409,32,1452.98,2,UPI,Tablet,Jaipur,203,20,0,0,0
5410,46,3693.16,13,UPI,Mobile,Bengaluru,115,27,0,0,0
5411,29,1625.64,16,UPI,Tablet,Pune,195,36,0,0,0
5412,29,3021.9,18,Debit Card,Mobile,Mumbai,105,25,0,0,0
5413,27,1156.23,6,UPI,Desktop,Jaipur,1048,21,1,0,0
5414,43,1913.16,23,Credit Card,Mobile,Mumbai,95,25,1,0,0
5415,27,859.94,10,UPI,Mobile,Delhi,488,24,1,0,0
5416,41,4329.57,15,Credit Card,Mobile,Bengaluru,1426,25,0,0,0
5417,31,839.66,23,UPI,Desktop,Bengaluru,1525,19,0,0,0
5418,18,1261.45,18,UPI,Mobile,Mumbai,458,25,0,0,0
5419,29,1271.6,4,UPI,Desktop,Bengaluru,157,21,0,1,0
5420,23,1232.55,0,UPI,Desktop,Jaipur,142,32,0,1,0
5421,35,2916.08,23,UPI,Desktop,Jaipur,688,20,0,0,0
5422,23,1269.88,9,Debit Card,Mobile,Pune,1974,14,1,0,0
5423,44,4989.74,17,UPI,Mobile,Jaipur,40,21,0,0,0
5424,34,849.99,9,UPI,Mobile,Delhi,779,29,0,1,0
5425,33,1873.38,0,Credit Card,Desktop,Ahmedabad,65,24,1,0,0
5426,41,879.52,12,Credit Card,Mobile,Mumbai,177,18,0,0,0
5427,44,2291.08,3,UPI,Mobile,Bengaluru,418,27,0,0,0
5428,34,1615.24,11,Credit Card,Mobile,Delhi,176,27,2,0,0
5429,27,1445.12,23,Debit Card,Desktop,Delhi,525,21,0,0,0
5430,18,4233.48,15,UPI,Mobile,Mumbai,269,33,1,0,0
5431,28,969.25,18,Credit Card,Desktop,Bengaluru,123,28,0,0,0
5432,28,2615.5,11,UPI,Mobile,Ahmedabad,378,27,0,1,0
5433,36,884.33,5,UPI,Mobile,Bengaluru,12,26,1,0,0
5434,31,1790.32,15,Net Banking,Desktop,Jaipur,675,25,0,0,0
5435,41,628.63,11,UPI,Mobile,Mumbai,369,24,0,0,0
5436,28,962.94,23,UPI,Tablet,Delhi,1465,19,0,0,0
5437,34,1531.93,9,Net Banking,Mobile,Delhi,54,22,1,0,0
5438,46,6986.39,4,Debit Card,Mobile,Mumbai,658,27,0,0,0
5439,38,1773.38,18,Credit Card,Mobile,Delhi,179,29,1,0,0
5440,34,6147.09,11,Credit Card,Tablet,Delhi,233,20,0,0,0
5441,28,1951.31,7,Debit Card,Tablet,Ahmedabad,214,23,1,0,0
5442,28,1200.31,3,Debit Card,Mobile,Bengaluru,221,24,0,0,0
5443,26,5605.4,6,UPI,Mobile,Delhi,281,21,0,0,0
5444,29,2320.68,23,Credit Card,Desktop,Delhi,10,26,0,0,0
5445,42,978.31,22,UPI,Desktop,Pune,937,22,1,0,0
5446,32,2383.81,4,UPI,Desktop,Pune,1067,25,0,0,0
5447,21,1294.56,10,Credit Card,Desktop,Bengaluru,20,34,0,0,0
5448,52,333.21,16,Credit Card,Mobile,Mumbai,748,34,0,0,0
5449,38,3459.15,23,UPI,Mobile,Pune,37,38,0,0,0
