transaction_id,customer_age,transaction_amount,transaction_hour,payment_method,device_type,customer_location,account_age_days,previous_transactions,failed_transactions_last_24h,is_international,is_fraud
12404,26,1513.25,7,UPI,Tablet,Jaipur,369,22,2,1,0
12405,18,1702.46,22,Credit Card,Desktop,Bengaluru,72,10,1,0,0
12406,18,17998.59,0,Credit Card,Mobile,Mumbai,196,16,3,0,0
12407,23,5342.6,19,Net Banking,Mobile,Mumbai,82,27,0,0,0
12408,25,5095.15,7,Debit Card,Mobile,Pune,41,33,0,0,0
12409,36,1573.42,9,UPI,Mobile,Mumbai,407,20,3,0,1
12410,36,5251.62,2,Debit Card,Desktop,Mumbai,793,22,2,0,0
12411,31,6400.0,18,Credit Card,Desktop,Bengaluru,120,19,0,0,0
12412,49,661.02,17,UPI,Mobile,Bengaluru,436,23,1,0,0
12413,18,977.45,2,UPI,Mobile,Delhi,972,20,2,1,0
12414,50,5523.88,15,Net Banking,Mobile,Mumbai,7,20,1,0,0
12415,47,3220.51,23,UPI,Mobile,Bengaluru,5,11,1,0,0
12416,31,1813.77,9,UPI,Mobile,Bengaluru,403,19,0,0,0
12417,25,3115.32,3,UPI,Mobile,Mumbai,614,18,3,0,0
12418,40,2608.42,19,UPI,Mobile,Jaipur,993,27,0,0,0
12419,42,2516.74,10,UPI,Mobile,Bengaluru,117,26,0,0,0
12420,40,4871.57,12,UPI,Mobile,Mumbai,92,25,0,0,0
12421,71,4490.05,9,UPI,Mobile,Delhi,78,10,0,0,0
12422,34,814.69,2,UPI,Mobile,Mumbai,364,24,1,0,0
12423,38,924.1,7,UPI,Mobile,Mumbai,163,14,0,0,0
12424,31,1755.83,3,UPI,Mobile,Jaipur,219,23,1,0,0
12425,31,890.25,20,Credit Card,Mobile,Pune,293,16,0,0,0
12426,34,1778.77,5,Credit Card,Mobile,Bengaluru,374,20,4,0,0
12427,32,10996.31,15,UPI,Tablet,Bengaluru,287,24,0,0,0
12428,38,2763.82,21,UPI,Mobile,Jaipur,381,20,0,0,0
12429,25,3206.83,22,Credit Card,Mobile,Bengaluru,298,21,1,0,0
12430,48,15706.29,13,UPI,Mobile,Ahmedabad,163,22,0,0,0
12431,28,7067.7,8,UPI,Mobile,Bengaluru,188,14,1,0,0
12432,23,1248.99,12,UPI,Mobile,Bengaluru,419,22,2,0,1
12433,31,1733.59,2,UPI,Desktop,Ahmedabad,187,22,0,0,0
12434,26,1260.12,11,UPI,Mobile,Mumbai,223,13,0,0,0
12435,44,1021.11,3,UPI,Desktop,Delhi,33,23,1,0,0
12436,46,9195.79,6,UPI,Mobile,Ahmedabad,340,16,0,0,0
12437,40,690.67,21,UPI,Mobile,Pune,394,21,0,0,0
12438,21,2680.87,1,UPI,Mobile,Delhi,14,19,1,0,0
12439,49,3637.26,21,UPI,Mobile,Delhi,49,18,3,1,0
12440,23,6963.47,3,UPI,Mobile,Bengaluru,57,24,1,0,0
12441,46,1635.69,5,UPI,Mobile,Pune,217,12,1,0,0
12442,51,4619.58,19,UPI,Desktop,Bengaluru,252,16,4,0,0
12443,26,1906.65,8,Credit Card,Mobile,Bengaluru,73,16,0,0,0
12444,27,8411.52,9,Debit Card,Desktop,Pune,242,27,1,0,0
12445,56,13442.56,14,Debit Card,Mobile,Mumbai,241,24,0,0,0
12446,26,838.71,20,Credit Card,Mobile,Mumbai,109,24,1,0,0
12447,31,771.15,4,Net Banking,Mobile,Mumbai,496,22,1,1,1
12448,34,4780.07,15,UPI,Mobile,Bengaluru,346,14,0,0,0
12449,38,1306.28,0,UPI,Desktop,Mumbai,270,24,0,0,0
12450,31,13465.09,21,UPI,Mobile,Pune,1427,22,0,0,0
12451,26,6153.07,10,Credit Card,Mobile,Bengaluru,66,21,2,1,0
12452,70,3007.12,16,Debit Card,Mobile,Jaipur,238,22,1,0,0
12453,35,1104.49,14,UPI,Mobile,Mumbai,554,15,2,0,0
12454,53,706.06,5,UPI,Mobile,Ahmedabad,1045,23,1,0,0
12455,33,13984.74,13,UPI,Mobile,Bengaluru,415,16,1,0,0
12456,28,4364.9,10,UPI,Mobile,Mumbai,121,19,0,0,0
12457,20,11928.7,19,UPI,Mobile,Delhi,1,22,2,0,0
12458,45,454.75,13,UPI,Mobile,Ahmedabad,115,15,1,0,0
12459,37,1834.61,0,UPI,Mobile,Ahmedabad,1568,17,3,0,0
12460,18,2866.95,19,UPI,Mobile,Bengaluru,491,22,1,1,0
12461,42,3876.37,2,UPI,Mobile,Mumbai,142,26,0,0,0
12462,23,3752.22,17,UPI,Mobile,Bengaluru,119,25,0,0,0
12463,28,1612.96,17,UPI,Mobile,Jaipur,78,21,0,0,0
12464,31,1398.33,10,Credit Card,Mobile,Mumbai,22,19,1,0,1
12465,44,2763.11,4,UPI,Mobile,Bengaluru,33,20,1,0,0
12466,43,15408.61,19,Debit Card,Mobile,Delhi,1048,21,1,0,0
12467,26,3832.3,5,UPI,Mobile,Ahmedabad,1,23,1,0,0
12468,35,5755.03,11,UPI,Mobile,Bengaluru,331,23,0,0,0
12469,25,4125.25,6,UPI,Mobile,Bengaluru,142,12,0,0,0
12470,35,1045.52,18,Credit Card,Desktop,Jaipur,52,21,2,0,0
12471,30,2046.91,11,UPI,Tablet,Delhi,35,21,1,0,0
12472,31,6242.57,16,UPI,Desktop,Delhi,197,14,0,1,1
12473,35,7209.75,4,Net Banking,Mobile,Pune,364,20,1,0,0
12474,51,2829.84,7,Credit Card,Mobile,Mumbai,209,23,1,0,0
12475,32,4208.17,17,Credit Card,Mobile,Jaipur,110,22,2,0,0
12476,31,1830.22,6,Net Banking,Mobile,Delhi,491,22,0,0,0
12477,43,3045.61,8,UPI,Desktop,Bengaluru,82,25,0,1,1
12478,40,4721.31,23,UPI,Mobile,Delhi,57,15,1,0,0
12479,44,1172.68,19,UPI,Mobile,Mumbai,393,9,0,0,0
12480,28,3950.81,3,UPI,Mobile,Ahmedabad,444,17,0,0,0
12481,45,830.76,14,UPI,Desktop,Delhi,8,14,0,0,0
12482,43,5099.45,17,UPI,Mobile,Bengaluru,1,15,0,0,0
12483,42,1851.56,13,Credit Card,Mobile,Bengaluru,34,20,1,0,0
12484,39,1706.82,19,Credit Card,Mobile,Ahmedabad,55,20,0,0,0
12485,48,1823.13,12,UPI,Mobile,Jaipur,838,21,0,0,0
12486,29,2930.81,15,UPI,Desktop,Ahmedabad,80,29,2,0,0
12487,29,2247.89,15,UPI,Mobile,Ahmedabad,199,21,0,0,0
12488,27,2324.68,1,UPI,Mobile,Bengaluru,165,17,1,0,0
12489,30,4494.13,8,UPI,Mobile,Jaipur,100,18,1,0,0
12490,45,14344.67,11,UPI,Tablet,Pune,429,24,0,1,0
12491,46,2473.57,14,Credit Card,Mobile,Mumbai,462,12,0,0,0
12492,21,4352.38,11,UPI,Mobile,Bengaluru,36,21,1,0,0
12493,28,998.34,2,UPI,Desktop,Delhi,389,13,0,0,0
12494,22,8240.03,16,UPI,Mobile,Bengaluru,70,33,2,0,0
12495,49,7643.94,4,UPI,Desktop,Delhi,950,22,0,0,0
12496,32,2516.42,11,UPI,Mobile,Bengaluru,110,15,0,0,0
12497,32,2573.95,18,UPI,Desktop,Mumbai,417,13,1,0,0
12498,40,3962.08,4,UPI,Mobile,Pune,172,25,4,1,0
12499,28,2108.72,23,Net Banking,Mobile,Delhi,14,16,0,0,0
12500,22,1774.4,4,UPI,Mobile,Bengaluru,429,27,0,0,0
12501,32,1713.58,14,UPI,Mobile,Jaipur,219,12,2,1,0
12502,49,3354.44,7,UPI,Mobile,Bengaluru,61,14,1,1,0
12503,43,5378.61,21,Debit Card,Mobile,Bengaluru,189,16,2,0,0
12504,32,1297.99,14,UPI,Mobile,Mumbai,24,18,2,1,1
12505,39,6304.55,7,Debit Card,Desktop,Pune,1145,17,0,0,0
12506,34,6253.09,9,UPI,Desktop,Delhi,119,21,0,0,0
12507,41,1515.05,21,UPI,Mobile,Mumbai,278,19,2,0,0
12508,29,3231.38,9,Credit Card,Mobile,Delhi,28,23,0,0,0
12509,40,5969.92,20,UPI,Mobile,Jaipur,880,14,2,0,0
12510,36,4796.09,6,UPI,Mobile,Pune,702,18,1,0,0
12511,26,923.39,22,Credit Card,Mobile,Pune,138,25,0,0,0
12512,43,4002.23,21,UPI,Tablet,Bengaluru,184,15,0,0,0
12513,34,2027.75,3,Debit Card,Desktop,Bengaluru,366,23,1,0,0
12514,31,7790.47,3,Credit Card,Desktop,Mumbai,24,22,1,0,1
12515,47,4270.63,17,UPI,Mobile,Delhi,27,24,0,0,0
12516,33,3714.5,11,UPI,Mobile,Bengaluru,404,20,0,1,0
12517,24,1149.2,12,UPI,Desktop,Ahmedabad,7,26,0,0,0
12518,29,4331.21,10,UPI,Mobile,Pune,328,20,1,0,0
12519,40,1392.85,9,UPI,Desktop,Bengaluru,290,24,3,0,0
12520,23,1874.0,19,UPI,Mobile,Bengaluru,313,22,3,0,0
12521,30,1023.03,16,Credit Card,Mobile,Mumbai,207,17,2,1,0
12522,31,6469.39,13,UPI,Mobile,Mumbai,688,19,0,0,0
12523,47,1100.01,2,UPI,Mobile,Ahmedabad,324,20,2,0,1
12524,22,6621.9,17,UPI,Mobile,Ahmedabad,284,18,0,0,0
12525,35,4579.31,17,UPI,Mobile,Delhi,340,25,0,0,0
12526,37,3960.08,14,Credit Card,Mobile,Mumbai,1,18,0,0,0
12527,26,1138.66,6,UPI,Mobile,Ahmedabad,239,14,1,1,1
12528,51,4682.23,20,UPI,Mobile,Ahmedabad,165,21,0,0,0
12529,33,3478.02,19,UPI,Mobile,Pune,19,21,3,0,1
12530,49,1848.59,5,UPI,Tablet,Bengaluru,380,13,1,0,0
12531,38,6529.12,6,Credit Card,Tablet,Mumbai,268,17,0,1,1
12532,25,2824.78,7,UPI,Mobile,Delhi,339,22,3,0,0
12533,31,2939.78,16,UPI,Desktop,Mumbai,177,19,0,0,0
12534,42,4660.79,22,UPI,Mobile,Mumbai,144,25,1,0,0
12535,23,2031.01,18,UPI,Mobile,Mumbai,87,29,1,0,0
12536,28,4202.23,1,UPI,Mobile,Delhi,16,16,1,0,0
12537,32,12968.06,8,Debit Card,Tablet,Pune,293,14,1,0,0
12538,22,8781.23,7,UPI,Mobile,Ahmedabad,1009,18,2,0,0
12539,65,1667.09,1,UPI,Mobile,Mumbai,140,20,0,0,0
12540,53,1382.42,16,UPI,Mobile,Mumbai,27,19,1,0,0
12541,60,2697.91,6,Credit Card,Desktop,Mumbai,248,17,1,0,0
12542,39,17851.54,19,Debit Card,Desktop,Pune,113,23,3,1,0
12543,29,21859.59,6,UPI,Mobile,Delhi,3000,20,0,0,0
12544,35,8336.07,13,UPI,Mobile,Bengaluru,174,22,1,0,0
12545,38,26158.08,5,UPI,Mobile,Delhi,115,21,0,0,1
12546,18,1697.18,20,Net Banking,Mobile,Delhi,315,15,0,0,0
12547,29,8015.13,1,Credit Card,Mobile,Mumbai,130,28,1,0,1
12548,55,4047.92,20,UPI,Mobile,Delhi,261,20,1,0,0
12549,43,7514.12,16,UPI,Mobile,Bengaluru,131,23,1,1,1
12550,29,2522.14,4,UPI,Mobile,Pune,160,24,1,0,0
12551,25,4367.65,17,Credit Card,Mobile,Mumbai,73,20,0,0,0
12552,18,3317.0,1,Debit Card,Mobile,Delhi,1743,20,0,0,1
12553,25,1661.97,19,UPI,Desktop,Bengaluru,1037,23,0,0,0
12554,21,3232.47,22,UPI,Mobile,Delhi,21,19,1,0,0
12555,41,3270.79,11,Debit Card,Mobile,Bengaluru,781,18,1,0,0
12556,32,1358.43,13,UPI,Mobile,Delhi,310,23,1,1,0
12557,46,5297.58,2,UPI,Mobile,Delhi,166,31,0,0,0
12558,28,1905.77,0,UPI,Mobile,Pune,232,21,0,0,0
12559,21,6478.1,1,UPI,Mobile,Pune,351,17,1,0,0
12560,24,2352.65,17,UPI,Mobile,Ahmedabad,318,14,0,0,0
12561,45,1298.17,4,UPI,Mobile,Ahmedabad,789,17,0,0,0
12562,38,12203.25,9,Credit Card,Desktop,Mumbai,38,24,1,0,0
12563,25,928.33,7,UPI,Desktop,Mumbai,92,17,1,0,0
12564,37,3719.49,5,UPI,Desktop,Ahmedabad,120,19,1,0,0
12565,29,2888.35,19,UPI,Mobile,Bengaluru,188,16,0,0,0
12566,38,2605.22,17,Credit Card,Mobile,Bengaluru,657,17,3,0,0
12567,32,2194.66,8,UPI,Mobile,Mumbai,612,20,0,0,0
12568,28,14770.31,13,Net Banking,Mobile,Pune,312,21,1,1,0
12569,41,3600.87,4,Credit Card,Tablet,Bengaluru,377,24,1,0,0
12570,21,1437.35,21,Credit Card,Mobile,Delhi,512,19,0,1,1
12571,46,5130.82,5,Debit Card,Mobile,Jaipur,111,23,2,1,0
12572,46,1367.95,23,Credit Card,Mobile,Jaipur,165,23,0,0,0
12573,51,4572.14,11,Credit Card,Mobile,Pune,1,19,1,0,0
12574,34,2501.91,10,UPI,Mobile,Bengaluru,230,15,2,1,0
12575,44,2571.27,13,UPI,Mobile,Bengaluru,76,17,0,0,0
12576,46,6150.89,6,UPI,Mobile,Delhi,41,26,2,0,0
12577,46,3009.36,11,UPI,Mobile,Delhi,115,21,1,0,0
12578,31,6641.16,11,UPI,Mobile,Mumbai,16,17,0,0,0
12579,18,3265.43,13,Credit Card,Mobile,Bengaluru,111,20,0,0,0
12580,32,1749.39,10,UPI,Mobile,Bengaluru,24,25,2,0,0
12581,32,1555.2,10,UPI,Mobile,Pune,213,15,4,0,0
12582,59,1652.07,10,UPI,Mobile,Pune,309,21,2,0,0
12583,19,468.63,2,UPI,Mobile,Bengaluru,830,20,2,0,0
12584,18,677.03,9,Debit Card,Mobile,Jaipur,124,17,2,0,0
12585,27,627.12,20,UPI,Mobile,Delhi,297,21,2,0,0
12586,54,6263.6,11,UPI,Mobile,Bengaluru,156,27,0,0,0
12587,51,1665.51,21,UPI,Mobile,Pune,262,23,1,0,0
12588,43,2502.52,7,UPI,Mobile,Jaipur,168,28,2,0,0
12589,38,6180.22,9,UPI,Tablet,Ahmedabad,554,21,0,0,0
12590,39,2434.09,2,UPI,Mobile,Delhi,142,21,0,0,0
12591,51,4545.68,7,UPI,Mobile,Jaipur,613,19,1,0,0
12592,37,12590.06,7,UPI,Mobile,Pune,262,21,1,0,0
12593,36,2992.3,13,UPI,Mobile,Delhi,3,15,0,0,0
12594,19,2083.1,4,UPI,Mobile,Delhi,42,13,1,0,0
12595,27,2859.93,15,UPI,Mobile,Ahmedabad,249,16,2,1,0
12596,47,7595.02,2,Net Banking,Mobile,Mumbai,308,20,2,0,0
12597,37,1879.56,18,Net Banking,Mobile,Ahmedabad,141,21,1,1,0
12598,29,1237.83,16,UPI,Desktop,Bengaluru,787,16,0,0,0
12599,34,4794.37,22,UPI,Mobile,Bengaluru,436,18,2,0,0
12600,19,1521.76,23,Debit Card,Mobile,Bengaluru,113,16,0,0,0
12601,35,3050.84,23,UPI,Mobile,Pune,19,25,0,0,0
12602,18,18692.94,15,Credit Card,Desktop,Jaipur,71,22,1,0,0
12603,45,4913.12,21,Debit Card,Mobile,Pune,785,22,1,0,0
12604,48,702.11,20,Credit Card,Mobile,Mumbai,1177,25,0,0,0
12605,47,4668.05,6,Credit Card,Mobile,Jaipur,91,26,0,0,0
12606,32,2197.25,14,UPI,Desktop,Mumbai,262,20,1,1,0
12607,18,2517.21,10,UPI,Mobile,Delhi,678,24,2,0,0
12608,40,8267.97,0,UPI,Mobile,Pune,326,23,0,0,0
12609,56,6610.05,5,UPI,Mobile,Mumbai,85,31,1,0,0
12610,30,5243.99,19,UPI,Mobile,Pune,195,20,2,0,0
12611,29,1302.5,17,UPI,Mobile,Jaipur,120,12,0,0,0
12612,34,4870.34,20,Credit Card,Mobile,Mumbai,147,25,1,0,0
12613,51,1341.74,11,Credit Card,Mobile,Delhi,916,21,0,0,0
12614,21,2822.53,10,Credit Card,Mobile,Bengaluru,178,14,1,0,0
12615,23,2838.2,0,UPI,Mobile,Bengaluru,410,20,2,0,0
12616,26,10517.06,10,Net Banking,Mobile,Delhi,430,21,1,0,0
12617,49,6416.51,7,Net Banking,Mobile,Bengaluru,889,16,2,0,0
12618,31,1331.37,9,Net Banking,Mobile,Jaipur,649,23,3,0,0
12619,26,745.63,1,UPI,Desktop,Bengaluru,369,14,0,0,1
12620,34,1922.05,12,Debit Card,Mobile,Jaipur,454,30,1,0,0
12621,39,4205.48,2,UPI,Mobile,Delhi,53,19,0,1,0
12622,18,9888.93,1,Credit Card,Mobile,Delhi,379,21,1,0,0
12623,21,4366.64,21,Credit Card,Mobile,Delhi,504,25,0,0,0
12624,65,2156.56,4,Net Banking,Mobile,Bengaluru,116,19,0,0,0
12625,36,2400.08,10,UPI,Mobile,Mumbai,274,17,0,0,0
12626,55,1566.85,10,UPI,Tablet,Bengaluru,493,16,0,0,0
12627,18,17882.14,15,Debit Card,Mobile,Bengaluru,400,30,2,0,0
12628,45,5286.29,6,UPI,Mobile,Mumbai,82,14,2,0,0
12629,40,6366.3,8,UPI,Mobile,Mumbai,22,21,0,1,0
12630,25,3261.37,22,UPI,Mobile,Bengaluru,646,19,0,0,0
12631,44,4563.59,13,Credit Card,Mobile,Ahmedabad,83,23,0,0,0
12632,26,3179.64,3,UPI,Mobile,Delhi,154,24,0,0,0
12633,18,8976.64,16,UPI,Desktop,Jaipur,1140,16,2,1,0
12634,24,730.89,21,UPI,Mobile,Bengaluru,351,18,1,0,0
12635,33,1364.58,19,Credit Card,Mobile,Ahmedabad,166,15,1,0,0
12636,45,8548.58,12,UPI,Mobile,Pune,217,11,1,0,0
12637,23,3338.19,11,UPI,Mobile,Delhi,193,15,1,0,0
12638,31,9905.25,19,UPI,Mobile,Bengaluru,132,19,1,1,0
12639,21,574.39,14,UPI,Desktop,Bengaluru,89,18,0,0,0
12640,41,1175.65,11,UPI,Desktop,Mumbai,91,25,2,0,0
12641,40,1253.11,14,UPI,Desktop,Bengaluru,41,26,0,0,0
12642,31,3623.5,9,Credit Card,Mobile,Jaipur,215,27,1,0,0
12643,35,4471.31,1,Net Banking,Desktop,Mumbai,1892,26,0,0,0
12644,34,3521.79,11,UPI,Mobile,Pune,62,18,0,0,0
12645,54,2032.86,21,UPI,Mobile,Pune,88,17,2,0,0
12646,49,9691.65,15,UPI,Desktop,Mumbai,789,20,0,0,0
12647,56,6386.2,8,UPI,Mobile,Pune,216,13,0,0,0
12648,23,2567.48,14,UPI,Mobile,Jaipur,147,14,2,0,0
12649,37,300.77,22,UPI,Tablet,Pune,8,17,2,0,0
12650,40,3191.45,14,Credit Card,Mobile,Pune,133,16,1,0,0
12651,48,2314.64,10,UPI,Mobile,Delhi,715,17,0,1,0
12652,26,890.91,14,UPI,Mobile,Delhi,326,19,1,0,0
12653,32,2564.06,19,UPI,Mobile,Pune,324,15,0,1,0
12654,18,1514.33,4,Debit Card,Mobile,Delhi,667,22,3,0,0
12655,26,13054.66,23,UPI,Mobile,Pune,381,20,3,0,0
12656,44,1557.19,5,UPI,Mobile,Delhi,267,30,1,0,0
12657,45,9017.07,10,UPI,Desktop,Delhi,139,22,3,1,1
12658,24,5661.55,0,UPI,Mobile,Ahmedabad,233,20,2,0,0
12659,20,3427.34,8,Credit Card,Desktop,Mumbai,158,14,1,1,1
12660,31,3823.63,16,Debit Card,Desktop,Pune,473,15,0,0,0
12661,27,11321.29,21,UPI,Mobile,Ahmedabad,142,14,0,0,0
12662,53,6042.09,3,UPI,Mobile,Mumbai,208,14,0,0,0
12663,28,5131.7,23,UPI,Mobile,Delhi,827,31,0,0,0
12664,43,40063.36,20,UPI,Tablet,Delhi,77,21,2,0,0
12665,44,5423.04,14,UPI,Mobile,Delhi,10,27,0,0,0
12666,42,6553.24,12,UPI,Mobile,Ahmedabad,3,20,2,0,1
12667,26,1327.32,5,Debit Card,Mobile,Pune,107,13,1,0,0
12668,24,904.6,21,UPI,Mobile,Mumbai,7,19,1,0,0
12669,29,3150.65,23,Debit Card,Mobile,Bengaluru,706,21,2,0,0
12670,34,1475.08,7,UPI,Mobile,Mumbai,288,23,0,0,0
12671,26,2951.43,4,Debit Card,Mobile,Ahmedabad,57,13,1,0,0
12672,41,1144.88,7,Credit Card,Desktop,Mumbai,41,24,1,0,0
12673,37,2244.06,2,UPI,Mobile,Mumbai,651,22,1,0,0
12674,47,655.41,21,UPI,Tablet,Pune,63,15,1,0,0
12675,31,2557.93,3,UPI,Mobile,Delhi,209,16,0,0,0
12676,48,2668.13,23,Net Banking,Mobile,Ahmedabad,242,23,2,0,0
12677,37,12077.45,8,UPI,Mobile,Ahmedabad,99,17,0,1,0
12678,25,4915.76,5,UPI,Mobile,Mumbai,102,19,1,0,0
12679,51,9484.4,16,UPI,Tablet,Jaipur,610,20,2,0,0
12680,32,2060.56,11,Credit Card,Mobile,Ahmedabad,239,19,0,0,0
12681,36,9610.64,20,UPI,Mobile,Mumbai,137,14,0,0,0
12682,53,6801.16,12,UPI,Mobile,Pune,418,21,0,0,0
12683,28,894.96,11,UPI,Mobile,Bengaluru,284,22,2,0,0
12684,39,1104.53,9,Net Banking,Desktop,Mumbai,666,18,0,0,0
12685,28,2280.76,9,UPI,Mobile,Delhi,349,22,1,0,0
12686,48,2358.2,10,Credit Card,Desktop,Bengaluru,108,13,0,0,0
12687,21,10440.77,13,UPI,Mobile,Delhi,365,11,0,0,0
12688,32,3255.79,12,UPI,Desktop,Delhi,1068,20,1,0,0
12689,45,2664.32,10,UPI,Mobile,Delhi,257,20,1,0,0
12690,48,15875.66,22,UPI,Mobile,Mumbai,106,18,2,0,0
12691,40,3026.08,10,Debit Card,Mobile,Mumbai,74,31,3,0,0
12692,18,8981.21,20,Credit Card,Mobile,Mumbai,314,12,0,1,0
12693,50,9689.38,4,UPI,Mobile,Pune,978,25,2,0,0
12694,34,1622.39,12,UPI,Mobile,Jaipur,353,21,1,0,0
12695,31,2707.29,11,UPI,Mobile,Jaipur,102,24,0,0,0
12696,37,4636.71,16,UPI,Desktop,Jaipur,156,18,2,0,0
12697,42,721.4,16,Credit Card,Mobile,Jaipur,168,16,3,0,0
12698,23,4604.52,10,UPI,Mobile,Jaipur,958,15,3,0,0
12699,40,8618.22,11,Net Banking,Mobile,Delhi,207,23,3,1,0
12700,28,3831.58,16,UPI,Mobile,Mumbai,239,30,1,0,0
12701,55,4299.4,9,Debit Card,Desktop,Mumbai,120,14,0,1,0
12702,47,2075.22,22,UPI,Mobile,Jaipur,556,20,0,0,0
12703,35,5849.56,15,Debit Card,Mobile,Delhi,142,27,0,0,0
12704,56,4615.21,23,UPI,Tablet,Bengaluru,8,17,1,0,0
12705,34,6991.62,6,Net Banking,Mobile,Ahmedabad,393,13,0,0,0
12706,18,2233.04,18,UPI,Mobile,Delhi,451,15,2,0,0
12707,41,3213.49,12,UPI,Mobile,Bengaluru,466,15,1,0,0
12708,42,972.2,6,Net Banking,Mobile,Ahmedabad,287,14,0,0,0
12709,32,13025.52,22,UPI,Mobile,Jaipur,60,26,1,0,0
12710,40,455.05,17,UPI,Mobile,Delhi,9,21,0,1,0
12711,44,5225.52,13,Credit Card,Mobile,Bengaluru,517,13,2,1,0
12712,32,2906.27,3,UPI,Mobile,Jaipur,458,17,1,0,1
12713,33,3745.95,16,Credit Card,Tablet,Mumbai,1105,22,1,0,0
12714,34,1845.07,7,UPI,Mobile,Mumbai,260,10,1,1,1
12715,32,1638.91,16,Credit Card,Mobile,Ahmedabad,338,19,1,0,0
12716,32,730.63,6,UPI,Mobile,Delhi,288,13,1,1,1
12717,48,2113.97,0,UPI,Mobile,Delhi,385,18,2,0,0
12718,40,1482.5,14,UPI,Mobile,Delhi,217,21,3,0,1
12719,39,4304.67,18,UPI,Mobile,Pune,65,25,0,0,0
12720,23,1650.34,13,UPI,Mobile,Mumbai,364,21,0,0,0
12721,34,4869.67,6,UPI,Mobile,Pune,359,20,1,0,0
12722,36,651.47,20,UPI,Mobile,Bengaluru,378,19,1,1,0
12723,32,2087.42,12,UPI,Mobile,Mumbai,198,17,0,0,0
12724,44,5315.91,8,UPI,Mobile,Mumbai,8,20,1,0,0
12725,21,3451.98,2,UPI,Mobile,Mumbai,236,16,1,0,0
12726,27,824.42,11,UPI,Mobile,Bengaluru,175,22,0,0,0
12727,18,1934.03,9,UPI,Mobile,Delhi,155,16,0,0,0
12728,25,2588.24,4,UPI,Desktop,Bengaluru,8,17,1,0,0
12729,51,10596.3,18,UPI,Mobile,Pune,44,26,2,0,0
12730,22,4589.65,16,UPI,Mobile,Mumbai,254,21,1,0,0
12731,28,3369.87,11,UPI,Mobile,Jaipur,1435,27,1,0,0
12732,50,756.26,13,UPI,Mobile,Delhi,335,29,1,0,0
12733,21,2828.21,7,UPI,Mobile,Jaipur,429,17,1,1,0
12734,18,2189.62,13,Credit Card,Mobile,Jaipur,700,20,2,0,0
12735,41,7010.27,14,UPI,Mobile,Jaipur,93,19,1,0,0
12736,47,1839.37,15,Credit Card,Mobile,Pune,167,21,2,0,0
12737,39,4471.4,16,Net Banking,Mobile,Ahmedabad,634,23,1,0,0
12738,18,2435.0,23,UPI,Mobile,Mumbai,48,26,1,0,0
12739,36,10452.66,0,UPI,Desktop,Mumbai,907,13,0,0,0
12740,31,1378.86,9,Debit Card,Mobile,Delhi,221,16,1,0,0
12741,35,3059.0,17,UPI,Mobile,Pune,562,15,1,0,0
12742,32,2717.92,2,Credit Card,Mobile,Bengaluru,518,26,5,1,0
12743,28,15406.53,19,UPI,Mobile,Delhi,240,25,0,0,0
12744,39,2516.52,19,UPI,Mobile,Mumbai,570,18,1,0,0
12745,23,1020.35,2,UPI,Desktop,Delhi,208,24,3,1,1
12746,28,1386.46,22,Net Banking,Mobile,Pune,292,28,0,1,0
12747,37,2914.56,2,UPI,Mobile,Bengaluru,609,22,0,0,0
12748,37,3162.71,21,Debit Card,Desktop,Bengaluru,367,15,1,0,0
12749,30,5603.29,3,UPI,Mobile,Delhi,27,17,2,0,0
12750,46,858.36,22,Net Banking,Mobile,Mumbai,665,19,0,0,0
12751,62,1374.17,6,UPI,Mobile,Pune,189,16,2,0,0
12752,18,2257.24,7,UPI,Desktop,Delhi,210,23,0,0,0
12753,28,7275.51,10,Credit Card,Mobile,Ahmedabad,27,21,1,0,0
12754,36,1132.59,12,UPI,Mobile,Bengaluru,597,19,1,0,0
12755,43,2176.74,23,UPI,Mobile,Mumbai,307,10,0,1,0
12756,27,5889.99,19,UPI,Mobile,Pune,100,21,0,0,0
12757,18,3419.08,23,UPI,Mobile,Pune,14,18,1,1,0
12758,43,5410.58,23,Debit Card,Mobile,Delhi,302,25,0,0,0
12759,33,10914.16,11,UPI,Mobile,Bengaluru,26,18,1,0,1
12760,31,4507.4,18,Credit Card,Mobile,Jaipur,200,12,2,1,0
12761,40,228.32,9,UPI,Mobile,Ahmedabad,150,19,0,1,0
12762,18,1254.7,16,UPI,Mobile,Delhi,298,24,1,1,0
12763,32,3228.36,13,UPI,Tablet,Ahmedabad,188,15,1,1,0
12764,28,746.81,15,UPI,Mobile,Bengaluru,153,21,0,0,0
12765,38,1217.04,6,Credit Card,Mobile,Mumbai,481,18,1,0,0
12766,44,2755.27,4,UPI,Mobile,Mumbai,515,21,0,0,0
12767,34,6358.92,23,UPI,Mobile,Delhi,2,19,0,1,0
12768,39,1659.58,1,UPI,Mobile,Delhi,91,17,0,0,0
12769,42,9269.17,22,UPI,Desktop,Mumbai,535,18,3,0,0
12770,27,5791.03,20,UPI,Mobile,Mumbai,42,25,0,0,0
12771,37,3129.4,2,UPI,Mobile,Bengaluru,10,19,2,0,1
12772,27,5104.09,3,UPI,Mobile,Ahmedabad,116,28,0,0,0
12773,31,2191.91,22,Debit Card,Mobile,Mumbai,243,24,1,0,0
12774,41,2374.9,22,UPI,Mobile,Delhi,2,18,1,0,0
